DATE,fbcf,ibc,ibcAgropec,ibcIndustria,ibcServicos,pimTotal,pimIE,pimIT,pimBI,pimBK,pimDur,pimNDur,pimCC,pmcAmp,pmcR,pmcVeic,pmcConstr,pmsTotal,pmsTransp,pmsInfo,pmsFam,epeRes,epeCom,epeInd,ons,onsGerTerm,onsGerExTermica,expQ,impQ,impBI,impConsumo,expBasic,expSemi,expManuf,expAgroDolar,abpo,abcr,anfaveaProd,anfaveaLic,fgvIndIC,fgvIndEstoq,fgvConsIC,cniHoras,cniNuci,cniFatura,diesel,ipcaMs,ipa,cambio,icbr,txDesemp,credPJ,credPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-02,99.1663,,,,,77.4000,67.8000,78.0000,83.3000,57.4000,59.4000,78.4000,74.9260,,49.9000,48.6000,,,,,,5818.0000,3696.0000,10362.0000,29724.9100,1826.5007,27860.4007,55.6800,70.0200,63.5200,42.4600,53.0400,60.9500,53.8000,253.0788,228115.7666,111.9352,143887.0000,123783.0000,100.1000,90.2000,,,,,659.9393,113.9011,168.6523,2.3236,25.1980,0.1118,42347.0000,21772.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-02,,,,,,79.6000,66.5000,80.4000,84.3000,61.2000,66.5000,81.1000,78.3176,,46.6000,52.1000,,,,,,6259.0000,3959.0000,10762.0000,29337.3900,1619.1429,27669.3941,59.5600,77.7400,69.0700,41.9900,64.4800,62.6600,55.5200,421.4018,236324.2938,112.8622,152334.0000,138839.0000,101.1000,88.0000,,,,,645.0328,114.4479,170.8448,2.3625,23.8011,0.1114,46353.0000,24105.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-02,,,,,,80.4000,68.2000,81.2000,87.0000,59.2000,60.5000,81.2000,77.9853,,50.0000,45.8000,,,,,,6215.0000,3903.0000,10920.0000,29129.9000,1624.1771,27463.0650,56.7600,75.4600,67.3600,45.8500,59.4900,57.7300,54.0600,332.4044,232078.2794,113.2826,144526.0000,123208.0000,96.3000,80.1000,,,,,633.3879,114.9629,173.2708,2.5220,23.9294,0.1067,44928.0000,23603.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-02,104.0356,,,,,77.5000,67.9000,78.1000,85.3000,54.8000,53.0000,77.8000,72.7505,,46.6000,40.6000,,,,,,6003.0000,3631.0000,10898.0000,27993.9100,1455.6449,26466.1974,50.6000,62.6300,61.2000,37.5400,44.6900,53.7000,51.1400,306.0317,207107.6269,108.2321,130458.0000,107594.0000,93.2000,71.0000,,,,,635.0643,115.3308,176.2857,2.8444,23.4320,0.1026,45642.0000,21815.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-02,,,,,,83.3000,70.4000,84.1000,89.7000,60.3000,56.1000,87.2000,76.1950,,48.6000,46.6000,,,,,,5820.0000,3450.0000,10720.0000,28770.6300,1408.9965,27319.8885,78.5400,91.3300,87.4200,44.3400,101.2300,98.7000,63.8000,625.4642,220840.4344,117.7478,133240.0000,124804.0000,91.5000,66.5000,,,,,655.6666,115.8151,180.2169,3.4285,22.1263,0.0967,49810.0000,23913.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-02,,,,,,83.6000,70.8000,84.4000,89.1000,57.3000,56.4000,90.6000,77.4187,,50.2000,47.2000,,,,,,6035.0000,3625.0000,11024.0000,29628.8800,1444.4300,28151.1897,73.5700,74.5100,73.0500,41.9700,84.8900,92.8900,64.0200,499.8740,241594.9536,120.7015,127173.0000,126624.0000,93.5000,74.4000,,,,,670.1467,116.4753,184.7223,3.0223,26.6750,0.0963,46226.0000,22991.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-02,107.6153,,,,,82.1000,67.0000,83.1000,86.9000,57.4000,61.1000,88.1000,77.8342,,46.4000,47.0000,,,,,,6026.0000,3692.0000,10893.0000,28485.4300,1412.7791,27040.7553,82.2000,70.8100,65.1700,32.2100,115.2900,100.0900,63.4200,988.7195,228667.2048,117.7890,140896.0000,129695.0000,96.2000,85.7000,,,,,684.5820,117.3256,190.3378,3.8949,23.0892,0.0975,47085.0000,23300.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-02,,,,,,89.2000,70.6000,90.3000,91.8000,63.0000,70.5000,99.4000,82.4798,,50.3000,48.7000,,,,,,6179.0000,3822.0000,11000.0000,31421.6200,1310.0045,30120.3619,81.7600,75.1800,69.3900,44.2400,91.0200,108.7100,71.3100,594.2646,240621.3006,125.4031,157227.0000,140380.0000,95.7000,92.9000,,,,,747.4123,118.1703,199.7786,3.6450,28.5130,0.0974,51195.0000,24564.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-02,,,,,,83.9000,67.0000,84.9000,86.5000,59.3000,67.8000,92.8000,77.9928,,49.1000,43.4000,,,,,,6449.0000,4056.0000,11040.0000,30004.1400,994.0082,28977.9228,65.2400,68.6600,65.8000,43.4300,65.3300,85.4500,60.1900,340.3208,232193.8872,114.1009,148960.0000,123296.0000,95.5000,98.8000,,,,,655.1795,119.7302,213.8630,3.6365,27.8482,0.0973,49416.0000,23442.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-02,106.9898,,,,,74.6000,63.9000,75.3000,78.4000,52.0000,53.7000,81.8000,69.8272,,63.9000,43.3000,,,,,,6383.0000,4074.0000,10659.0000,30492.1700,989.6099,29465.6776,67.8800,59.9500,52.5200,31.7900,61.6500,78.4900,67.8400,300.9066,192816.9669,111.1021,122259.0000,128155.0000,95.7000,102.0000,,,,,598.0236,121.2986,220.6638,3.5333,29.5927,0.0956,55461.0000,24526.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-03,,96.1500,80.8400,95.0200,98.9200,74.0000,68.6000,74.3000,80.4000,50.9000,56.9000,74.8000,70.9376,44.3000,44.3000,42.3000,63.4000,,,,,6786.0000,4182.0000,10345.0000,30869.3500,1076.7092,29762.5260,60.3300,63.2900,60.9200,42.0800,57.5500,91.0600,54.2400,207.5763,192594.3044,104.4054,132208.0000,112312.0000,98.8000,106.9000,,88.6000,79.5000,88.4000,552.7841,122.8270,226.4893,3.5258,28.7736,0.1003,51432.0000,24318.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-03,,98.6700,134.4200,93.8200,98.9400,71.8000,63.5000,72.3000,77.6000,53.5000,56.6000,71.6000,70.0614,42.7000,42.8000,43.3000,60.5000,,,,,6518.0000,4153.0000,10471.0000,29284.8500,1075.5756,28136.1677,61.9000,65.2200,63.2400,33.7400,58.5900,76.6100,59.6800,211.3340,188724.1814,100.6704,141129.0000,118175.0000,98.7000,99.9000,,88.1000,79.2000,90.2000,617.6083,123.8342,230.8153,3.5632,30.6045,0.1060,47848.0000,24306.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-03,102.2624,103.4100,174.0600,97.5200,100.6800,77.4000,71.9000,77.8000,87.1000,52.6000,52.6000,74.7000,70.6505,42.8000,44.2000,39.4000,58.6000,,,,,6618.0000,4221.0000,10565.0000,31262.7000,1046.7798,30186.0656,63.6800,62.6400,61.8600,25.3100,67.6700,67.0200,60.1100,428.8648,198695.0183,110.2281,127486.0000,102723.0000,98.6000,92.7000,,90.3000,79.8000,92.4000,566.9123,125.1468,236.7242,3.3531,29.8768,0.1099,50011.0000,24950.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-03,,102.1900,156.1200,96.8100,100.2500,76.5000,69.1000,77.0000,84.5000,53.9000,57.2000,74.7000,68.2560,43.7000,44.9000,41.0000,58.3000,,,,,6228.0000,3948.0000,10850.0000,30101.8800,1104.6042,28965.4062,70.6600,68.4400,65.1900,35.4200,83.4600,65.5600,65.2300,746.6153,197611.4906,111.0289,130783.0000,108731.0000,96.4000,84.1000,,91.5000,79.3000,89.0000,608.3537,126.3607,237.8604,2.8898,31.4347,0.1112,53199.0000,25680.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-03,,100.3000,97.6800,100.0500,100.7000,79.7000,73.1000,80.1000,87.9000,55.8000,57.0000,78.9000,70.6883,45.6000,46.9000,40.3000,61.1000,,,,,6354.0000,3938.0000,10750.0000,30297.7700,1066.6126,29195.8969,78.5900,66.9500,68.9300,29.7400,94.3200,84.4600,70.0900,874.4848,191804.6923,116.0950,141857.0000,106865.0000,90.3000,77.1000,,96.0000,80.2000,92.8000,640.0357,127.4727,235.1250,2.9656,29.4477,0.1085,51983.0000,26767.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-03,96.9334,98.5800,103.7000,94.9800,100.2500,76.3000,66.3000,76.9000,84.5000,53.1000,51.6000,76.0000,65.4913,43.0000,44.0000,38.8000,56.5000,,,,,6165.0000,3711.0000,10788.0000,29159.4100,1299.7028,27825.4157,72.0500,61.3700,59.8900,26.1200,84.5300,81.4800,63.6700,674.0645,179986.1223,110.1009,124511.0000,100276.0000,86.2000,69.2000,,92.8000,79.6000,88.9000,614.3959,128.4287,232.2800,2.8720,29.2340,0.1056,48555.0000,25837.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-03,,103.0500,127.8900,101.1800,101.8400,81.3000,70.5000,82.0000,89.2000,58.4000,54.1000,82.4000,70.8923,46.2000,46.5000,41.5000,61.8000,,,,,6058.0000,3667.0000,10818.0000,30134.9300,1288.5778,28809.5440,74.2300,70.2600,72.6100,28.1000,75.1200,88.2900,71.2400,553.7861,187327.2412,118.5957,130930.0000,113755.0000,83.4000,65.6000,,96.6000,79.2000,94.2000,660.4108,129.2122,230.7470,2.9655,28.6697,0.1020,51526.0000,27271.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-03,,101.4700,106.3600,101.5900,101.3300,81.6000,73.3000,82.2000,88.9000,57.9000,56.2000,83.7000,71.3757,46.2000,47.3000,39.5000,60.5000,,,,,6175.0000,3720.0000,10793.0000,30180.8500,1289.7302,28858.4652,78.4300,64.3800,63.1900,28.4800,84.3300,94.3900,71.8100,715.3016,193545.1279,116.9378,130353.0000,100783.0000,89.7000,69.7000,,94.3000,79.9000,97.3000,656.1911,129.7290,231.4162,2.9665,30.3725,0.1025,48013.0000,25832.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-03,100.2054,102.8700,86.4500,105.4100,102.7300,85.7000,70.9000,86.6000,91.4000,63.2000,65.4000,88.7000,73.4152,46.3000,45.1000,45.1000,61.5000,,,,,6095.0000,3686.0000,10855.0000,30120.3300,1107.4098,28982.7911,88.5900,79.3600,75.0000,37.6100,97.2200,96.5100,82.2500,733.4188,206219.2283,117.7270,155901.0000,125062.0000,96.2000,78.0000,,97.3000,80.6000,100.8000,702.3907,130.5463,232.3418,2.9234,30.6698,0.1038,53179.0000,27907.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-03,,105.0600,73.6300,110.8800,104.1600,90.0000,73.0000,91.1000,94.0000,70.4000,72.0000,94.8000,78.4083,49.3000,48.8000,46.9000,65.7000,,,,,6378.0000,4001.0000,11215.0000,31773.1600,1500.2410,30284.3871,91.3200,87.5000,79.3300,38.8600,97.9500,98.8900,86.4300,778.6382,221279.9256,124.3885,161223.0000,140749.0000,100.0000,82.1000,,100.2000,80.7000,105.4000,722.9407,131.3426,232.7600,2.8562,31.9726,0.1028,54329.0000,29203.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-03,,101.9500,77.0500,105.3300,102.5600,84.6000,69.7000,85.5000,86.8000,70.8000,70.7000,89.7000,74.7069,48.8000,49.0000,46.0000,62.5000,,,,,6385.0000,4076.0000,11251.0000,30913.8800,1715.6983,29167.7855,72.0000,72.5700,72.8100,30.1500,65.4600,76.3300,74.1100,371.1214,214035.7961,115.6687,161528.0000,130305.0000,99.7000,89.1000,,94.5000,80.2000,97.7000,651.1297,132.0256,234.0169,2.9494,32.0540,0.1014,51572.0000,26717.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-03,101.7582,99.7400,84.7500,96.0000,102.9600,77.9000,70.5000,78.3000,81.5000,59.6000,61.8000,82.2000,66.6848,61.8000,66.0000,49.7000,62.8000,,,,,6407.0000,4219.0000,11531.0000,31777.7000,1765.5746,29981.5675,79.7900,67.3800,68.1700,30.8800,66.5400,97.0300,81.8500,325.4174,184830.7241,116.3746,146806.0000,168868.0000,99.1000,91.4000,,87.1000,78.5000,92.7000,627.1392,132.8838,235.8891,2.8892,33.6737,0.0985,62075.0000,30088.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-04,,98.5900,88.1600,95.9500,101.0300,76.8000,68.5000,77.3000,82.9000,58.3000,63.9000,75.3000,69.0038,47.2000,47.0000,45.8000,59.1000,,,,,6781.0000,4245.0000,11829.0000,31489.0200,2029.2289,29418.9650,68.2900,71.3100,70.0000,31.4400,68.8600,87.4000,63.2200,375.4515,196947.9324,108.6726,150001.0000,107425.0000,101.6000,97.2000,,88.0000,78.9000,86.3000,572.8378,133.8406,238.7197,2.9409,31.7964,0.1033,50935.0000,27683.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-04,,99.4500,139.0000,93.1600,99.7200,74.0000,66.3000,74.5000,81.0000,58.4000,58.2000,70.5000,67.2665,44.8000,45.0000,43.0000,53.9000,,,,,6429.0000,4147.0000,11968.0000,29747.7600,1600.9970,28287.2192,66.9400,61.4900,61.3400,39.9600,63.1900,79.0300,66.4400,415.3547,192515.4847,104.5154,148766.0000,104785.0000,104.5000,100.6000,,87.8000,79.1000,83.5000,585.4890,134.5231,244.1864,2.9138,33.3310,0.1083,48166.0000,25679.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-04,103.1934,111.9800,185.7500,108.1700,106.3900,86.9000,71.5000,87.9000,93.3000,73.7000,74.7000,82.7000,76.9504,50.9000,49.1000,52.2000,65.5000,,,,,6600.0000,4204.0000,12421.0000,32945.8300,1689.8537,31252.8037,91.5000,87.4000,88.6800,35.6800,93.2300,95.1500,89.7500,847.5807,224750.5748,125.5334,185509.0000,141632.0000,107.0000,103.3000,,97.5000,81.3000,101.9000,690.3807,135.6935,246.4818,2.9086,34.9240,0.1121,61496.0000,31658.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-04,,107.3600,162.9900,102.2800,104.3400,82.2000,69.7000,83.0000,89.1000,67.7000,69.1000,77.6000,71.6401,49.0000,49.5000,46.3000,59.4000,,,,,6809.0000,4447.0000,12707.0000,31592.7700,1868.0212,29823.6536,74.3200,74.9700,70.7600,36.5800,68.9800,66.8800,79.2800,818.8485,214354.9654,118.3351,163375.0000,115458.0000,108.0000,105.6000,,93.3000,81.1000,95.2000,682.0790,136.5619,251.0663,2.9447,35.0868,0.1103,58187.0000,29403.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-04,,106.0300,105.1000,106.5600,105.3500,86.3000,71.6000,87.3000,94.0000,72.3000,70.2000,80.9000,73.6494,51.4000,51.9000,48.7000,61.7000,,,,,6477.0000,4106.0000,12652.0000,31787.2700,1674.4092,30370.8247,87.3700,77.6100,71.9300,44.6500,93.0600,82.8900,85.8200,961.5716,221446.6222,121.4859,172380.0000,123086.0000,108.0000,103.3000,,97.9000,81.6000,102.3000,627.0383,137.4769,254.3804,3.1291,35.8186,0.1052,59743.0000,30219.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-04,108.5082,107.0000,116.1900,106.2100,106.0200,86.1000,72.5000,87.0000,93.3000,71.9000,70.0000,81.8000,73.4606,50.3000,49.7000,50.1000,61.8000,,,,,6291.0000,3840.0000,12931.0000,30693.7100,1748.6128,29234.6044,101.8200,84.6700,82.3800,47.2700,120.5700,99.5400,92.8100,1295.3584,223574.9688,119.9330,179685.0000,130697.0000,109.5000,101.1000,,99.5000,82.4000,105.3000,674.1998,138.3980,259.3917,3.1075,36.2285,0.1010,60872.0000,30199.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-04,,111.4700,145.8400,110.5600,108.0600,90.1000,75.8000,91.0000,98.0000,74.0000,71.7000,85.8000,78.4309,52.3000,52.1000,50.7000,66.3000,,,,,6292.0000,3887.0000,13131.0000,31812.1900,1561.4635,30451.4373,95.4100,86.2600,84.1600,44.3600,100.7200,105.6800,90.8100,897.2624,236495.5030,125.6423,179895.0000,133844.0000,112.0000,100.4000,,101.8000,82.9000,103.7000,695.2526,139.2284,263.9570,3.0268,35.6416,0.0986,61362.0000,30946.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-04,,110.6500,110.4900,114.0700,108.6600,92.1000,78.8000,93.0000,98.4000,76.2000,77.5000,89.9000,81.4222,51.8000,50.5000,52.2000,65.5000,,,,,6304.0000,3867.0000,13414.0000,32385.0400,1696.5914,30912.9140,98.3400,86.4200,87.0900,33.8300,109.7400,96.7100,92.7900,847.4116,232762.7428,129.6705,192904.0000,130483.0000,113.0000,102.0000,,104.1000,83.5000,111.0000,730.6203,140.0637,269.1833,2.9338,36.1749,0.0966,62373.0000,31977.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-04,114.4131,109.2100,87.5800,113.6800,108.4500,92.1000,75.5000,93.2000,96.9000,73.6000,80.0000,93.2000,80.2590,50.8000,49.2000,52.1000,63.4000,,,,,6604.0000,4121.0000,13285.0000,32498.7400,1985.9536,30579.4688,96.7000,88.6800,89.0800,45.5700,97.9500,99.9200,95.3600,927.0599,224411.0365,126.6960,194735.0000,137722.0000,114.3000,105.1000,,103.0000,83.8000,108.2000,745.6754,140.9321,272.2251,2.8586,36.5948,0.0947,61739.0000,31479.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-04,,108.8900,72.6900,114.8900,108.6300,93.5000,77.6000,94.5000,98.3000,74.8000,78.8000,95.3000,80.6291,52.9000,52.9000,51.5000,63.1000,,,,,6607.0000,4188.0000,13347.0000,33079.9300,2136.1887,30908.0272,95.2500,85.6600,83.1100,41.7500,85.5900,87.6700,102.7000,521.7028,228872.5212,124.8524,182581.0000,136871.0000,113.5000,106.5000,,102.8000,83.8000,106.0000,707.8368,141.8200,277.2068,2.8565,36.7268,0.0925,64996.0000,32536.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-04,,109.5900,79.6800,112.0900,110.4900,91.8000,73.9000,92.9000,93.6000,75.5000,80.3000,97.9000,76.3008,53.3000,52.0000,53.9000,65.9000,,,,,6631.0000,4233.0000,13266.0000,32478.6700,1734.8361,30714.8849,86.8000,90.9100,90.3300,53.4700,78.4200,95.7200,89.4600,396.7947,225954.5816,122.2568,193820.0000,138803.0000,108.7000,105.1000,,102.4000,83.0000,104.2000,711.0733,142.7277,280.8105,2.7307,37.7669,0.0914,66919.0000,34884.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
